Year,State,Topic,Mortality,Gender,Race,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,275.2,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,268.6,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,278.4,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,406,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,416,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,341.7,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,488.6,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,510.6,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,ND,Heart Disease Mortality,199,Female,White,
2017,NC,Heart Disease Mortality,309.7,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,362,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,387.9,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,271.8,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,262,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,405.5,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,467.3,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,NC,Heart Disease Mortality,301.9,Overall,Overall,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,NC,Heart Disease Mortality,235.3,Female,Overall,
2017,NC,Heart Disease Mortality,299.2,Overall,White,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,NC,Heart Disease Mortality,230.7,Female,White,
2017,NC,Heart Disease Mortality,344.6,Overall,Black,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,NC,Heart Disease Mortality,272.5,Female,Black,
2017,NC,Heart Disease Mortality,116,Overall,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,NC,Heart Disease Mortality,98,Female,Hispanic,
2017,NC,Heart Disease Mortality,275,Female,American Indian and Alaskan Native,
2017,ND,Heart Disease Mortality,286.8,Overall,Overall,
2017,ND,Heart Disease Mortality,226.1,Overall,Overall,
2017,ND,Heart Disease Mortality,323.1,Overall,Overall,
2017,ND,Heart Disease Mortality,284.1,Overall,Overall,
2017,ND,Heart Disease Mortality,363.7,Overall,Overall,
2017,ND,Heart Disease Mortality,271.5,Overall,Overall,
2017,ND,Heart Disease Mortality,304.3,Overall,Overall,
2017,ND,Heart Disease Mortality,211.3,Overall,Overall,
2017,ND,Heart Disease Mortality,217.8,Overall,Overall,
2017,ND,Heart Disease Mortality,274.9,Overall,Overall,
2017,ND,Heart Disease Mortality,294.3,Overall,Overall,
2017,ND,Heart Disease Mortality,286,Overall,Overall,
2017,ND,Heart Disease Mortality,301.8,Overall,Overall,
2017,ND,Heart Disease Mortality,345.2,Overall,Overall,
2017,ND,Heart Disease Mortality,271.8,Overall,Overall,
2017,ND,Heart Disease Mortality,309.3,Overall,Overall,
2017,ND,Heart Disease Mortality,305.8,Overall,Overall,
2017,ND,Heart Disease Mortality,292.6,Overall,Overall,
2017,ND,Heart Disease Mortality,278.5,Overall,Overall,
2017,ND,Heart Disease Mortality,291.6,Overall,Overall,
2017,ND,Heart Disease Mortality,265.1,Overall,Overall,
2017,ND,Heart Disease Mortality,241.9,Overall,Overall,
2017,ND,Heart Disease Mortality,258.7,Overall,Overall,
2017,ND,Heart Disease Mortality,294.2,Overall,Overall,
2017,ND,Heart Disease Mortality,293.1,Overall,Overall,
2017,ND,Heart Disease Mortality,274.5,Overall,Overall,
2017,ND,Heart Disease Mortality,356.3,Overall,Overall,
2017,ND,Heart Disease Mortality,265.7,Overall,Overall,
2017,ND,Heart Disease Mortality,279.1,Overall,Overall,
2017,ND,Heart Disease Mortality,285.5,Overall,Overall,
2017,ND,Heart Disease Mortality,503.2,Overall,Overall,
2017,ND,Heart Disease Mortality,313.4,Overall,Overall,
2017,ND,Heart Disease Mortality,226,Overall,Overall,
2017,ND,Heart Disease Mortality,264.9,Overall,Overall,
2017,ND,Heart Disease Mortality,338.5,Overall,Overall,
2017,ND,Heart Disease Mortality,309.4,Overall,Overall,
2017,ND,Heart Disease Mortality,330.4,Overall,Overall,
2017,ND,Heart Disease Mortality,313.7,Overall,Overall,
2017,ND,Heart Disease Mortality,279.7,Overall,Overall,
2017,ND,Heart Disease Mortality,348,Overall,Overall,
2017,ND,Heart Disease Mortality,286.4,Overall,Overall,
2017,ND,Heart Disease Mortality,223.9,Overall,Overall,
2017,ND,Heart Disease Mortality,510,Overall,Overall,
2017,ND,Heart Disease Mortality,268.2,Overall,Overall,
2017,ND,Heart Disease Mortality,278.1,Overall,Overall,
2017,ND,Heart Disease Mortality,245.3,Overall,Overall,
2017,ND,Heart Disease Mortality,277.3,Overall,Overall,
2017,ND,Heart Disease Mortality,307.8,Overall,Overall,
2017,ND,Heart Disease Mortality,257.1,Overall,Overall,
2017,ND,Heart Disease Mortality,290.4,Overall,Overall,
2017,ND,Heart Disease Mortality,247.8,Overall,Overall,
2017,ND,Heart Disease Mortality,316.3,Overall,Overall,
2017,ND,Heart Disease Mortality,321.6,Overall,Overall,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Hispanic,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ND,Heart Disease Mortality,275.7,Female,Overall,
2017,ND,Heart Disease Mortality,171.6,Female,Overall,
2017,ND,Heart Disease Mortality,237.1,Female,Overall,
2017,ND,Heart Disease Mortality,195,Female,Overall,
2017,ND,Heart Disease Mortality,250.2,Female,Overall,
2017,ND,Heart Disease Mortality,218.7,Female,Overall,
2017,ND,Heart Disease Mortality,193.8,Female,Overall,
2017,ND,Heart Disease Mortality,168,Female,Overall,
2017,ND,Heart Disease Mortality,163.5,Female,Overall,
2017,ND,Heart Disease Mortality,205.6,Female,Overall,
2017,ND,Heart Disease Mortality,245.8,Female,Overall,
2017,ND,Heart Disease Mortality,221.4,Female,Overall,
2017,ND,Heart Disease Mortality,186.9,Female,Overall,
2017,ND,Heart Disease Mortality,264.1,Female,Overall,
2017,ND,Heart Disease Mortality,229.7,Female,Overall,
2017,ND,Heart Disease Mortality,251.5,Female,Overall,
2017,ND,Heart Disease Mortality,181.9,Female,Overall,
2017,ND,Heart Disease Mortality,226.1,Female,Overall,
2017,ND,Heart Disease Mortality,231.5,Female,Overall,
2017,ND,Heart Disease Mortality,237.1,Female,Overall,
2017,ND,Heart Disease Mortality,211.1,Female,Overall,
2017,ND,Heart Disease Mortality,191.2,Female,Overall,
2017,ND,Heart Disease Mortality,237,Female,Overall,
2017,ND,Heart Disease Mortality,257.9,Female,Overall,
2017,ND,Heart Disease Mortality,201.8,Female,Overall,
2017,ND,Heart Disease Mortality,228.6,Female,Overall,
2017,ND,Heart Disease Mortality,222.8,Female,Overall,
2017,ND,Heart Disease Mortality,174.7,Female,Overall,
2017,ND,Heart Disease Mortality,210.3,Female,Overall,
2017,ND,Heart Disease Mortality,215.5,Female,Overall,
2017,ND,Heart Disease Mortality,429.5,Female,Overall,
2017,ND,Heart Disease Mortality,238.1,Female,Overall,
2017,ND,Heart Disease Mortality,177.2,Female,Overall,
2017,ND,Heart Disease Mortality,200.6,Female,Overall,
2017,ND,Heart Disease Mortality,243.9,Female,Overall,
2017,ND,Heart Disease Mortality,235.9,Female,Overall,
2017,ND,Heart Disease Mortality,260.9,Female,Overall,
2017,ND,Heart Disease Mortality,207.7,Female,Overall,
2017,ND,Heart Disease Mortality,207.2,Female,Overall,
2017,ND,Heart Disease Mortality,230.4,Female,Overall,
2017,ND,Heart Disease Mortality,246.3,Female,Overall,
2017,ND,Heart Disease Mortality,168,Female,Overall,
2017,ND,Heart Disease Mortality,280.1,Female,Overall,
2017,ND,Heart Disease Mortality,202,Female,Overall,
2017,ND,Heart Disease Mortality,210.7,Female,Overall,
2017,ND,Heart Disease Mortality,184.8,Female,Overall,
2017,ND,Heart Disease Mortality,228.7,Female,Overall,
2017,ND,Heart Disease Mortality,225,Female,Overall,
2017,ND,Heart Disease Mortality,202.9,Female,Overall,
2017,ND,Heart Disease Mortality,221.8,Female,Overall,
2017,ND,Heart Disease Mortality,189.5,Female,Overall,
2017,ND,Heart Disease Mortality,250.3,Female,Overall,
2017,ND,Heart Disease Mortality,264.2,Female,Overall,
2017,ND,Heart Disease Mortality,288.9,Overall,White,
2017,ND,Heart Disease Mortality,223.7,Overall,White,
2017,ND,Heart Disease Mortality,299.4,Overall,White,
2017,ND,Heart Disease Mortality,269.4,Overall,White,
2017,ND,Heart Disease Mortality,347.4,Overall,White,
2017,ND,Heart Disease Mortality,276.2,Overall,White,
2017,ND,Heart Disease Mortality,294.6,Overall,White,
2017,ND,Heart Disease Mortality,209,Overall,White,
2017,ND,Heart Disease Mortality,215.7,Overall,White,
2017,ND,Heart Disease Mortality,268.8,Overall,White,
2017,ND,Heart Disease Mortality,298.7,Overall,White,
2017,ND,Heart Disease Mortality,283.9,Overall,White,
2017,ND,Heart Disease Mortality,276.6,Overall,White,
2017,ND,Heart Disease Mortality,316.1,Overall,White,
2017,ND,Heart Disease Mortality,251.6,Overall,White,
2017,ND,Heart Disease Mortality,314.4,Overall,White,
2017,ND,Heart Disease Mortality,279.1,Overall,White,
2017,ND,Heart Disease Mortality,291.1,Overall,White,
2017,ND,Heart Disease Mortality,280,Overall,White,
2017,ND,Heart Disease Mortality,293,Overall,White,
2017,ND,Heart Disease Mortality,263.6,Overall,White,
2017,ND,Heart Disease Mortality,244.8,Overall,White,
2017,ND,Heart Disease Mortality,259.7,Overall,White,
2017,ND,Heart Disease Mortality,298.4,Overall,White,
2017,ND,Heart Disease Mortality,297.9,Overall,White,
2017,ND,Heart Disease Mortality,278.1,Overall,White,
2017,ND,Heart Disease Mortality,316.5,Overall,White,
2017,ND,Heart Disease Mortality,241.9,Overall,White,
2017,ND,Heart Disease Mortality,273.7,Overall,White,
2017,ND,Heart Disease Mortality,272.4,Overall,White,
2017,ND,Heart Disease Mortality,367.8,Overall,White,
2017,ND,Heart Disease Mortality,304.9,Overall,White,
2017,ND,Heart Disease Mortality,223.8,Overall,White,
2017,ND,Heart Disease Mortality,262.5,Overall,White,
2017,ND,Heart Disease Mortality,306.5,Overall,White,
2017,ND,Heart Disease Mortality,282.8,Overall,White,
2017,ND,Heart Disease Mortality,333.9,Overall,White,
2017,ND,Heart Disease Mortality,320.8,Overall,White,
2017,ND,Heart Disease Mortality,275.6,Overall,White,
2017,ND,Heart Disease Mortality,310.2,Overall,White,
2017,ND,Heart Disease Mortality,288.2,Overall,White,
2017,ND,Heart Disease Mortality,221.3,Overall,White,
2017,ND,Heart Disease Mortality,292.5,Overall,White,
2017,ND,Heart Disease Mortality,267.9,Overall,White,
2017,ND,Heart Disease Mortality,275.4,Overall,White,
2017,ND,Heart Disease Mortality,244.4,Overall,White,
2017,ND,Heart Disease Mortality,280,Overall,White,
2017,ND,Heart Disease Mortality,276.2,Overall,White,
2017,ND,Heart Disease Mortality,255.7,Overall,White,
2017,ND,Heart Disease Mortality,287.7,Overall,White,
2017,ND,Heart Disease Mortality,248.7,Overall,White,
2017,ND,Heart Disease Mortality,306.5,Overall,White,
2017,ND,Heart Disease Mortality,309.9,Overall,White,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,AL,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,AL,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,AL,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,AL,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,AL,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,AL,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,AL,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,AL,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,AL,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,ND,Heart Disease Mortality,212.7,Female,White,
2017,ND,Heart Disease Mortality,173.1,Female,White,
2017,ND,Heart Disease Mortality,208,Female,White,
2017,ND,Heart Disease Mortality,176.2,Female,White,
2017,ND,Heart Disease Mortality,252.6,Female,White,
2017,ND,Heart Disease Mortality,222.1,Female,White,
2017,ND,Heart Disease Mortality,198.1,Female,White,
2017,ND,Heart Disease Mortality,160.9,Female,White,
2017,ND,Heart Disease Mortality,160.9,Female,White,
2017,ND,Heart Disease Mortality,197.4,Female,White,
2017,ND,Heart Disease Mortality,250.8,Female,White,
2017,ND,Heart Disease Mortality,207.6,Female,White,
2017,ND,Heart Disease Mortality,172.5,Female,White,
2017,ND,Heart Disease Mortality,238.7,Female,White,
2017,ND,Heart Disease Mortality,192.6,Female,White,
2017,ND,Heart Disease Mortality,254.1,Female,White,
2017,ND,Heart Disease Mortality,153.6,Female,White,
2017,ND,Heart Disease Mortality,222.6,Female,White,
2017,ND,Heart Disease Mortality,215.3,Female,White,
2017,ND,Heart Disease Mortality,238.5,Female,White,
2017,ND,Heart Disease Mortality,204.7,Female,White,
2017,ND,Heart Disease Mortality,191.6,Female,White,
2017,ND,Heart Disease Mortality,240.8,Female,White,
2017,ND,Heart Disease Mortality,261.2,Female,White,
2017,ND,Heart Disease Mortality,202.3,Female,White,
2017,ND,Heart Disease Mortality,232.2,Female,White,
2017,ND,Heart Disease Mortality,180.2,Female,White,
2017,ND,Heart Disease Mortality,170.7,Female,White,
2017,ND,Heart Disease Mortality,204.8,Female,White,
2017,ND,Heart Disease Mortality,200.2,Female,White,
2017,ND,Heart Disease Mortality,309.3,Female,White,
2017,ND,Heart Disease Mortality,228.2,Female,White,
2017,ND,Heart Disease Mortality,174.1,Female,White,
2017,ND,Heart Disease Mortality,204,Female,White,
2017,ND,Heart Disease Mortality,228.6,Female,White,
2017,ND,Heart Disease Mortality,210.8,Female,White,
2017,ND,Heart Disease Mortality,269.9,Female,White,
2017,ND,Heart Disease Mortality,210.4,Female,White,
2017,ND,Heart Disease Mortality,210.4,Female,White,
2017,ND,Heart Disease Mortality,221.4,Female,White,
2017,ND,Heart Disease Mortality,250.7,Female,White,
2017,ND,Heart Disease Mortality,164.8,Female,White,
2017,ND,Heart Disease Mortality,228.1,Female,White,
2017,ND,Heart Disease Mortality,196.8,Female,White,
2017,ND,Heart Disease Mortality,205.3,Female,White,
2017,ND,Heart Disease Mortality,183,Female,White,
2017,ND,Heart Disease Mortality,232,Female,White,
2017,ND,Heart Disease Mortality,183.7,Female,White,
2017,ND,Heart Disease Mortality,198.7,Female,White,
2017,ND,Heart Disease Mortality,216.3,Female,White,
2017,ND,Heart Disease Mortality,189,Female,White,
2017,ND,Heart Disease Mortality,241.6,Female,White,
2017,ND,Heart Disease Mortality,239.3,Female,White,
2017,ND,Heart Disease Mortality,,Overall,Black,
2017,ND,Heart Disease Mortality,,Overall,Black,
2017,ND,Heart Disease Mortality,,Overall,Black,
2017,ND,Heart Disease Mortality,,Overall,Black,
2017,ND,Heart Disease Mortality,,Overall,Black,
2017,ND,Heart Disease Mortality,,Overall,Black,
2017,ND,Heart Disease Mortality,,Overall,Black,
2017,ND,Heart Disease Mortality,,Overall,Black,
2017,ND,Heart Disease Mortality,123.2,Overall,Black,
2017,ND,Heart Disease Mortality,,Overall,Black,
2017,ND,Heart Disease Mortality,,Overall,Black,
